 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
 1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05  1.00000000000000008180305e-05 
